client_id,churn,anciennete_mois,sieges_souscrits,utilisateurs_actifs,taux_adoption_pct,connexions_30j,heures_usage_30j,fonctionnalites_utilisees,nb_integrations,derniere_connexion_jours,tickets_support_90j,delai_reponse_support_h,csat,retards_paiement_12m,revenu_mensuel_recurrent_eur,inactivite_relative,inactif_30j,taux_fonctionnalites,polarite_csm_alerte,polarite_csm_neutre,polarite_csm_positif,polarite_csm_absent,niveau_anciennete_recent,niveau_anciennete_etabli,niveau_anciennete_ancien
CLI-003503,0,9,1,1,100.0,1,0.2,2,1,1,3,10.5,3,1,10.82,0.0,0,0.25,0,0,0,1,0,1,0
CLI-001522,0,18,58,0,0.0,0,0.0,0,0,35,0,18.6,5,0,754.63,0.06,1,0.0,1,0,0,0,0,0,1
CLI-001075,0,7,46,21,50.0,3,0.3,6,0,7,1,6.7,4,2,2043.59,0.03,0,0.23,0,0,0,1,0,1,0
CLI-004721,0,18,37,29,78.4,47,32.8,9,5,1,5,8.9,4,0,1039.84,0.0,0,0.56,0,0,1,0,0,0,1
CLI-001234,0,17,1,1,100.0,59,10.5,3,5,0,1,10.5,4,0,12.41,0.0,0,0.38,0,0,1,0,0,0,1
CLI-000344,0,9,190,72,37.9,2,0.9,7,1,9,3,3.2,1,1,9684.09,0.03,0,0.27,0,0,0,1,0,1,0
CLI-001202,1,12,2,1,50.0,6,1.2,2,5,5,4,31.2,3,1,22.38,0.01,0,0.25,0,0,0,1,0,1,0
CLI-004432,0,13,34,25,73.5,51,27.5,10,3,0,1,13.0,4,0,950.88,0.0,0,0.62,0,0,1,0,0,0,1
CLI-003160,1,16,55,0,0.0,0,0.0,0,0,47,0,5.5,5,0,2138.58,0.1,1,0.0,0,0,0,1,0,0,1
CLI-004671,0,10,1,1,100.0,48,11.5,9,2,2,1,11.6,4,0,26.61,0.01,0,0.56,0,0,0,1,0,1,0
CLI-002823,1,5,9,5,55.6,54,42.0,4,0,1,1,22.2,5,3,101.8,0.01,0,0.5,0,0,0,1,0,1,0
CLI-000957,0,11,4,1,25.0,8,4.0,6,1,0,2,9.7,4,0,117.05,0.0,0,0.38,0,0,0,1,0,1,0
CLI-000714,1,10,40,36,90.0,50,27.7,6,5,1,10,17.6,2,1,1012.86,0.0,0,0.38,1,0,0,0,0,1,0
CLI-004333,0,19,35,12,34.3,1,0.5,5,4,7,0,2.4,4,0,1920.95,0.01,0,0.19,0,0,1,0,0,0,1
CLI-003933,1,11,54,17,31.5,11,2.3,11,3,6,2,10.2,2,0,2736.14,0.02,0,0.42,1,0,0,0,0,1,0
CLI-002248,0,8,2,1,50.0,27,7.8,6,1,1,0,7.7,3,1,49.4,0.0,0,0.38,0,1,0,0,0,1,0
CLI-004344,0,24,13,10,76.9,60,44.1,5,4,1,1,10.5,3,0,383.33,0.0,0,0.31,0,1,0,0,0,0,1
CLI-004257,0,4,52,40,76.9,51,28.2,4,3,0,1,12.5,4,0,1503.83,0.0,0,0.25,0,0,0,1,0,1,0
CLI-002869,0,17,2,2,100.0,43,8.5,16,3,1,1,6.1,3,0,94.38,0.0,0,0.62,0,0,0,1,0,0,1
CLI-004857,0,8,57,19,33.3,11,5.7,8,4,1,2,3.8,3,0,2781.58,0.0,0,0.31,0,0,0,1,0,1,0
CLI-002644,0,21,179,148,50.0,66,38.2,13,5,0,0,3.4,5,0,7830.91,0.0,0,0.5,0,0,1,0,0,0,1
CLI-004162,1,1,50,30,60.0,32,15.8,3,0,0,3,33.6,3,3,604.51,0.0,0,0.38,0,0,0,1,1,0,0
CLI-003990,1,1,6,4,66.7,32,13.5,2,0,0,0,18.5,5,5,68.27,0.0,0,0.25,0,1,0,0,1,0,0
CLI-002216,1,1,43,20,46.5,10,3.5,5,0,0,1,10.5,4,0,3211.76,0.0,0,0.12,0,0,0,1,1,0,0
CLI-003104,0,9,44,2,4.5,1,0.1,1,2,0,0,0.5,5,3,1712.96,0.0,0,0.04,0,0,0,1,0,1,0
CLI-000698,1,1,35,15,42.9,1,0.2,7,0,12,7,15.1,4,4,894.25,0.4,0,0.44,1,0,0,0,1,0,0
CLI-001899,1,19,27,0,0.0,0,0.0,0,0,200,4,3.7,2,0,2139.64,0.35,1,0.0,0,0,0,1,0,0,1
CLI-003505,0,11,31,10,32.3,6,1.3,5,4,3,1,10.3,3,2,707.43,0.01,0,0.31,0,1,0,0,0,1,0
CLI-001223,0,12,11,9,50.0,48,18.6,26,1,0,12,7.2,1,2,833.98,0.0,0,0.65,1,0,0,0,0,1,0
CLI-001351,0,6,21,9,42.9,28,18.5,8,1,0,0,8.9,3,2,1011.3,0.0,0,0.31,0,0,0,1,0,1,0
CLI-002362,1,5,27,0,0.0,0,0.0,0,0,70,2,19.9,3,1,377.6,0.47,1,0.0,0,0,0,1,0,1,0
CLI-002654,0,28,9,7,50.0,63,5.65,25,8,1,0,5.4,3,0,783.74,0.0,0,0.62,0,1,0,0,0,0,1
CLI-001102,1,9,24,17,70.8,52,12.5,3,3,0,2,25.5,3,1,394.48,0.0,0,0.38,0,0,0,1,0,1,0
CLI-003479,0,15,6,3,50.0,23,11.3,3,8,1,5,36.5,2,1,63.77,0.0,0,0.38,1,0,0,0,0,0,1
CLI-001479,0,19,10,4,40.0,12,4.8,3,5,2,4,33.7,3,0,112.22,0.0,0,0.38,0,0,0,1,0,0,1
CLI-004120,0,8,100,54,54.0,6,2.8,9,4,5,6,8.2,3,2,5380.23,0.02,0,0.35,0,0,0,1,0,1,0
CLI-000801,1,14,90,18,20.0,4,1.8,6,5,0,5,17.7,1,0,1738.63,0.0,0,0.38,0,0,0,1,0,0,1
CLI-000623,0,12,112,13,50.0,1,5.65,2,5,5,7,18.6,2,0,3245.93,0.01,0,0.12,0,0,0,1,0,1,0
CLI-001576,1,6,121,54,44.6,26,3.2,4,2,1,2,11.4,4,1,3069.05,0.01,0,0.25,0,0,0,1,0,1,0
CLI-004231,0,15,28,22,78.6,63,42.3,5,2,0,1,12.5,4,0,904.92,0.0,0,0.31,0,0,1,0,0,0,1
CLI-003870,1,9,4,2,50.0,25,14.1,3,2,1,3,28.2,4,0,52.18,0.0,0,0.38,0,1,0,0,0,1,0
CLI-002691,1,1,6,3,50.0,12,4.6,4,0,9,4,29.4,3,0,76.62,0.3,0,0.5,0,0,0,1,1,0,0
CLI-000867,0,2,10,9,90.0,84,51.9,13,0,2,9,19.2,3,2,221.33,0.03,0,0.81,0,0,0,1,1,0,0
CLI-002616,0,1,191,156,50.0,48,5.65,21,1,0,4,5.2,2,1,16557.89,0.0,0,0.52,0,0,0,1,1,0,0
CLI-004107,0,14,1,1,100.0,84,65.5,5,6,4,2,33.0,3,1,13.2,0.01,0,0.62,0,1,0,0,0,0,1
CLI-004790,1,5,41,20,48.8,29,25.9,6,2,0,5,13.0,3,1,926.92,0.0,0,0.38,0,0,0,1,0,1,0
CLI-001718,0,19,12,7,58.3,15,4.7,3,4,0,2,13.4,4,0,357.3,0.0,0,0.19,0,0,0,1,0,0,1
CLI-003263,0,17,15,5,50.0,13,5.65,3,4,1,7,34.7,1,0,185.74,0.0,0,0.38,1,0,0,0,0,0,1
CLI-002756,1,1,11,0,0.0,0,0.0,0,0,30,4,15.1,3,2,271.63,1.0,1,0.0,0,0,0,1,1,0,0
CLI-002171,0,14,11,5,45.5,10,6.0,3,5,1,0,11.4,4,0,147.96,0.0,0,0.38,0,0,0,1,0,0,1
CLI-001352,0,23,3,2,66.7,58,50.4,13,7,0,0,8.1,5,0,76.59,0.0,0,0.81,0,0,0,1,0,0,1
CLI-002542,0,12,5,2,40.0,17,10.5,1,1,1,2,25.4,3,0,64.9,0.0,0,0.12,0,0,0,1,0,1,0
CLI-004110,0,4,10,5,50.0,28,15.1,8,2,0,0,1.7,5,1,236.88,0.0,0,0.5,0,0,0,1,0,1,0
CLI-004475,0,15,58,9,15.5,3,0.9,0,3,8,5,19.9,3,0,959.19,0.02,0,0.0,1,0,0,0,0,0,1
CLI-002478,1,10,6,4,66.7,32,12.2,9,2,0,0,8.4,5,0,140.12,0.0,0,0.56,0,0,0,1,0,1,0
CLI-000303,1,10,55,0,0.0,0,0.0,0,0,104,0,7.3,3,1,1252.76,0.35,1,0.0,0,0,0,1,0,1,0
CLI-000111,1,16,30,0,0.0,0,0.0,0,0,98,0,22.6,3,0,378.32,0.2,1,0.0,0,0,0,1,0,0,1
CLI-004670,1,20,1,1,100.0,10,5.65,3,1,6,6,27.0,3,0,10.86,0.01,0,0.38,0,0,0,1,0,0,1
CLI-001914,1,18,4,1,25.0,2,0.8,2,3,28,0,20.5,4,0,54.0,0.05,0,0.25,0,1,0,0,0,0,1
CLI-003675,0,10,57,39,68.4,46,16.8,7,1,0,3,18.8,1,2,1602.32,0.0,0,0.44,0,0,0,1,0,1,0
CLI-000993,1,4,2,0,0.0,0,0.0,0,0,68,3,16.9,3,0,16.99,0.57,1,0.0,1,0,0,0,0,1,0
CLI-000575,1,5,6,3,50.0,20,4.2,5,1,4,2,11.4,3,2,132.43,0.03,0,0.31,0,0,0,1,0,1,0
CLI-004676,0,14,161,39,24.2,8,2.6,3,0,2,4,7.8,2,1,6517.29,0.0,0,0.12,1,0,0,0,0,0,1
CLI-003601,0,8,8,4,50.0,17,7.3,3,1,2,0,13.2,5,2,106.03,0.01,0,0.38,0,1,0,0,0,1,0
CLI-000910,1,1,28,0,0.0,0,0.0,0,0,30,1,8.8,3,1,1397.26,1.0,1,0.0,1,0,0,0,1,0,0
CLI-003201,0,8,15,9,60.0,24,3.2,3,1,0,1,12.2,2,1,344.4,0.0,0,0.19,1,0,0,0,0,1,0
CLI-001067,0,28,48,11,22.9,11,7.6,5,7,9,6,16.8,2,0,1338.46,0.01,0,0.31,1,0,0,0,0,0,1
CLI-000301,0,3,376,306,81.4,39,5.65,31,0,1,4,2.1,2,0,24571.43,0.01,0,0.78,1,0,0,0,1,0,0
CLI-002295,1,20,44,20,45.5,11,6.8,2,4,7,6,37.3,3,0,446.46,0.01,0,0.25,0,0,0,1,0,0,1
CLI-003611,0,15,56,16,28.6,1,0.4,4,5,1,4,4.2,4,0,3590.98,0.0,0,0.1,0,0,1,0,0,0,1
CLI-003909,0,11,127,73,57.5,16,6.6,13,2,4,5,3.2,3,0,10808.83,0.01,0,0.32,0,1,0,0,0,1,0
CLI-003028,0,16,14,7,50.0,20,4.4,4,1,2,3,21.7,3,0,168.0,0.0,0,0.5,0,0,0,1,0,0,1
CLI-003858,0,17,215,137,50.0,40,29.6,8,2,1,4,6.1,3,0,10676.68,0.0,0,0.31,0,0,0,1,0,0,1
CLI-002848,0,11,110,8,7.3,1,0.1,5,4,1,1,7.5,4,2,4427.56,0.0,0,0.19,1,0,0,0,0,1,0
CLI-001676,0,16,11,7,63.6,24,6.6,3,3,3,5,39.5,3,0,156.96,0.01,0,0.38,0,0,0,1,0,0,1
CLI-002741,0,8,8,4,50.0,5,2.1,0,1,0,0,26.4,3,1,78.68,0.0,0,0.0,0,1,0,0,0,1,0
CLI-001398,0,14,2,1,50.0,5,1.0,0,2,5,6,32.2,3,0,23.84,0.01,0,0.0,0,0,0,1,0,0,1
CLI-000505,0,14,4,2,50.0,34,5.65,6,4,0,3,15.7,2,0,98.17,0.0,0,0.38,0,0,0,1,0,0,1
CLI-000318,0,17,2,1,50.0,39,17.3,14,2,0,3,12.7,4,0,114.91,0.0,0,0.54,0,1,0,0,0,0,1
CLI-004859,0,13,24,21,87.5,67,51.3,10,4,1,0,10.5,5,0,700.59,0.0,0,0.62,0,0,0,1,0,0,1
CLI-001761,1,8,215,0,0.0,0,0.0,0,0,79,0,9.7,3,1,5202.3,0.33,1,0.0,0,0,0,1,0,1,0
CLI-001045,1,1,24,4,16.7,1,0.1,2,0,4,4,24.3,4,1,220.95,0.13,0,0.25,1,0,0,0,1,0,0
CLI-002280,0,1,2,1,50.0,18,5.8,3,0,3,1,10.9,5,3,50.0,0.1,0,0.19,0,0,0,1,1,0,0
CLI-000333,0,9,54,21,38.9,19,9.5,8,2,0,6,18.5,2,0,1354.61,0.0,0,0.5,1,0,0,0,0,1,0
CLI-000754,0,12,29,18,62.1,44,24.4,3,2,1,1,18.6,4,0,421.49,0.0,0,0.38,0,0,0,1,0,1,0
CLI-002962,1,1,45,38,84.4,55,5.65,10,0,0,7,19.6,3,4,1212.63,0.0,0,0.62,0,0,0,1,1,0,0
CLI-003837,1,8,45,14,31.1,3,0.8,3,2,18,1,12.3,3,2,973.44,0.08,0,0.19,0,0,0,1,0,1,0
CLI-001703,0,15,42,11,26.2,6,1.6,2,2,7,1,18.0,3,0,489.49,0.02,0,0.25,0,0,0,1,0,0,1
CLI-004511,0,2,1,1,100.0,48,5.65,4,1,0,0,9.4,4,2,11.55,0.0,0,0.5,0,0,0,1,1,0,0
CLI-000632,0,12,43,9,20.9,1,0.5,2,1,30,0,4.9,3,0,2245.7,0.08,1,0.08,0,0,0,1,0,1,0
CLI-004237,1,18,16,0,0.0,0,0.0,0,0,50,0,22.1,4,0,179.64,0.09,1,0.0,1,0,0,0,0,0,1
CLI-001847,0,11,44,19,43.2,11,4.6,3,2,2,6,19.6,5,0,579.81,0.01,0,0.38,0,0,0,1,0,1,0
CLI-003298,0,21,1,1,100.0,34,4.6,13,6,0,3,10.4,3,0,48.84,0.0,0,0.5,0,0,0,1,0,0,1
CLI-003266,0,2,183,57,31.1,12,5.8,20,0,1,2,2.7,3,0,16675.96,0.02,0,0.5,0,1,0,0,1,0,0
CLI-002890,0,1,179,108,60.3,36,9.5,7,0,1,4,17.2,3,2,3963.02,0.03,0,0.44,0,0,0,1,1,0,0
CLI-004999,0,8,41,18,43.9,28,14.8,6,3,7,0,2.9,3,1,1865.51,0.03,0,0.23,0,0,0,1,0,1,0
CLI-001372,0,7,8,8,100.0,128,5.65,9,4,0,0,10.4,3,1,202.82,0.0,0,0.56,0,0,1,0,0,1,0
CLI-001359,0,1,9,8,88.9,81,48.4,4,2,0,0,7.4,5,3,114.32,0.0,0,0.5,0,0,0,1,1,0,0
CLI-003359,1,7,16,0,0.0,0,0.0,0,0,104,0,3.7,4,3,371.09,0.5,1,0.0,0,0,0,1,0,1,0
CLI-001981,1,10,26,7,26.9,10,8.6,7,3,1,0,10.5,3,0,717.44,0.0,0,0.44,0,0,0,1,0,1,0
CLI-002732,0,14,760,315,41.4,23,10.6,11,3,1,0,3.0,4,0,66168.67,0.0,0,0.28,0,0,0,1,0,0,1
CLI-002161,1,8,27,13,48.1,16,7.3,3,1,0,4,10.5,2,0,334.29,0.0,0,0.38,0,0,0,1,0,1,0
CLI-001786,0,21,49,18,36.7,1,0.2,2,3,20,7,13.1,2,0,2057.91,0.03,0,0.08,1,0,0,0,0,0,1
CLI-000239,0,16,9,5,55.6,40,17.9,6,2,0,0,14.7,4,0,272.86,0.0,0,0.38,0,0,0,1,0,0,1
CLI-004828,0,17,790,290,36.7,1,0.3,14,3,16,3,2.9,3,0,45003.9,0.03,0,0.35,0,0,0,1,0,0,1
CLI-001271,0,32,49,39,79.6,69,32.7,3,6,2,0,11.5,3,0,669.44,0.0,0,0.38,0,1,0,0,0,0,1
CLI-002383,0,13,47,39,83.0,61,38.1,32,5,0,0,0.5,5,0,4087.87,0.0,0,0.8,0,0,0,1,0,0,1
CLI-004386,1,4,65,50,76.9,38,5.65,7,0,0,7,21.9,3,3,1674.12,0.0,0,0.44,1,0,0,0,0,1,0
CLI-002497,0,15,497,96,19.3,1,0.3,1,1,25,2,6.5,1,0,32851.93,0.06,0,0.02,0,0,0,1,0,0,1
CLI-001690,1,10,2,1,50.0,1,0.3,2,1,30,8,21.3,1,2,38.14,0.1,1,0.12,1,0,0,0,0,1,0
CLI-001237,0,8,27,8,29.6,12,4.7,6,1,0,2,6.7,4,1,1170.16,0.0,0,0.23,0,0,0,1,0,1,0
CLI-002429,0,14,8,2,25.0,5,0.5,6,3,2,0,11.3,5,0,178.48,0.0,0,0.38,0,0,0,1,0,0,1
CLI-001475,1,5,3,1,33.3,1,0.4,1,0,19,4,23.0,3,0,34.05,0.13,0,0.12,0,0,0,1,0,1,0
CLI-003158,0,22,124,62,50.0,12,10.4,3,1,0,7,5.8,1,0,10500.77,0.0,0,0.08,0,0,0,1,0,0,1
CLI-002897,1,13,11,3,27.3,3,0.2,3,2,6,8,25.9,3,0,93.37,0.02,0,0.38,1,0,0,0,0,0,1
CLI-003687,0,12,40,27,67.5,35,23.2,7,5,0,0,5.4,5,0,760.76,0.0,0,0.44,0,0,1,0,0,1,0
CLI-002012,0,10,11,4,36.4,25,5.65,2,1,3,1,22.2,4,0,144.09,0.01,0,0.25,0,0,0,1,0,1,0
CLI-004545,0,8,37,18,48.6,16,5.3,6,3,6,0,2.6,5,0,1423.45,0.02,0,0.23,0,0,1,0,0,1,0
CLI-000762,1,1,20,6,30.0,1,0.3,6,1,25,3,10.5,4,0,467.45,0.83,0,0.38,0,0,0,1,1,0,0
CLI-002453,0,4,7,4,57.1,30,13.2,3,0,1,5,39.0,2,0,101.52,0.01,0,0.38,1,0,0,0,0,1,0
CLI-002432,0,14,9,8,88.9,64,39.9,14,3,1,1,1.4,5,0,512.32,0.0,0,0.54,0,0,1,0,0,0,1
CLI-001065,1,3,11,5,45.5,1,0.4,12,0,30,2,10.5,4,2,440.24,0.33,1,0.46,0,1,0,0,1,0,0
CLI-004282,0,14,13,7,53.8,33,13.4,11,2,1,3,6.4,4,0,450.62,0.0,0,0.42,0,0,0,1,0,0,1
CLI-001287,0,11,6,4,66.7,48,24.6,7,0,3,1,14.8,3,0,171.03,0.01,0,0.44,0,1,0,0,0,1,0
CLI-002051,0,13,49,41,83.7,59,39.0,16,0,2,4,5.9,3,1,4248.32,0.01,0,0.4,0,1,0,0,0,0,1
CLI-002991,0,16,151,69,45.7,22,22.3,21,2,0,0,3.0,5,0,11567.7,0.0,0,0.52,0,1,0,0,0,0,1
CLI-001736,0,7,167,92,55.1,34,24.0,3,1,1,6,14.4,3,0,4328.68,0.0,0,0.19,0,1,0,0,0,1,0
CLI-003428,1,1,6,5,83.3,77,29.9,6,0,0,6,30.8,1,4,68.38,0.0,0,0.75,0,0,0,1,1,0,0
CLI-004408,0,5,4,3,75.0,81,82.9,4,1,0,0,9.7,4,0,105.42,0.0,0,0.25,0,1,0,0,0,1,0
CLI-003804,0,10,6,5,83.3,74,37.8,3,1,2,1,25.4,3,1,77.02,0.01,0,0.38,0,0,0,1,0,1,0
CLI-000594,0,14,3,3,100.0,106,81.1,13,2,0,6,17.5,3,0,87.2,0.0,0,0.81,0,0,0,1,0,0,1
CLI-004784,1,9,13,2,15.4,1,0.3,1,4,8,4,26.6,3,1,150.4,0.03,0,0.12,1,0,0,0,0,1,0
CLI-000681,0,1,8,7,87.5,87,69.4,6,1,1,1,19.6,4,1,85.43,0.03,0,0.75,0,1,0,0,1,0,0
CLI-001698,1,19,8,0,0.0,0,0.0,0,0,115,0,21.5,5,0,90.5,0.2,1,0.0,1,0,0,0,0,0,1
CLI-003412,1,16,8,6,75.0,39,18.1,2,0,2,10,39.3,2,0,74.82,0.0,0,0.25,1,0,0,0,0,0,1
CLI-004202,0,20,57,43,50.0,53,42.1,22,2,1,0,0.5,4,0,5498.16,0.0,0,0.55,0,0,0,1,0,0,1
CLI-004688,0,1,3,1,33.3,1,0.6,1,0,8,1,9.4,5,1,73.6,0.27,0,0.06,0,0,0,1,1,0,0
CLI-000151,0,26,7,3,42.9,10,4.5,4,13,6,4,7.5,4,0,166.12,0.01,0,0.25,0,0,1,0,0,0,1
CLI-000014,0,24,3,1,33.3,15,10.2,3,4,2,1,7.7,3,0,90.53,0.0,0,0.19,0,0,0,1,0,0,1
CLI-002805,0,4,3,1,33.3,7,1.8,4,0,1,1,14.5,2,2,71.88,0.01,0,0.25,1,0,0,0,0,1,0
CLI-002873,0,3,1,1,100.0,24,8.9,2,2,2,2,26.7,2,1,11.94,0.02,0,0.25,1,0,0,0,1,0,0
CLI-003786,0,13,8,5,62.5,4,1.9,11,3,1,1,9.1,3,1,337.09,0.0,0,0.42,0,0,0,1,0,0,1
CLI-000655,0,13,414,318,76.8,62,45.3,17,1,0,1,3.8,4,0,34121.03,0.0,0,0.42,0,0,0,1,0,0,1
CLI-000740,0,18,61,6,9.8,1,0.5,6,4,21,1,10.5,3,0,2490.14,0.04,0,0.23,1,0,0,0,0,0,1
CLI-004525,0,1,32,22,68.8,21,14.0,11,0,0,0,9.6,5,2,1530.35,0.0,0,0.42,0,1,0,0,1,0,0
CLI-004813,1,9,40,16,40.0,5,3.2,5,3,4,1,18.6,3,1,1013.96,0.01,0,0.31,0,0,0,1,0,1,0
CLI-004818,0,13,1,1,100.0,45,23.2,6,1,1,2,6.2,4,0,30.41,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003387,1,1,10,0,0.0,0,0.0,0,0,30,0,12.6,5,3,99.69,1.0,1,0.0,1,0,0,0,1,0,0
CLI-003772,0,14,54,37,68.5,37,16.3,11,2,1,2,10.5,4,0,3057.54,0.0,0,0.42,0,0,0,1,0,0,1
CLI-001561,0,7,6,3,50.0,23,9.9,2,1,1,1,0.5,5,1,73.81,0.0,0,0.25,0,1,0,0,0,1,0
CLI-004892,0,12,180,131,72.8,63,48.3,7,9,1,2,15.2,3,0,4221.41,0.0,0,0.44,0,1,0,0,0,1,0
CLI-001056,1,1,133,12,9.0,1,0.1,4,1,8,5,6.8,3,2,4760.24,0.27,0,0.15,1,0,0,0,1,0,0
CLI-000672,0,16,30,8,26.7,4,1.9,6,3,1,0,4.8,5,0,1401.58,0.0,0,0.23,0,0,1,0,0,0,1
CLI-004554,0,20,51,27,52.9,25,4.0,10,5,1,2,3.2,4,0,2307.47,0.0,0,0.38,0,0,0,1,0,0,1
CLI-000304,1,7,5,1,20.0,1,0.3,3,3,6,5,12.4,2,0,132.99,0.03,0,0.19,1,0,0,0,0,1,0
CLI-001343,0,14,26,14,53.8,19,9.0,10,2,1,1,1.5,4,0,1695.1,0.0,0,0.25,0,0,0,1,0,0,1
CLI-000733,0,16,37,18,48.6,18,7.1,2,2,1,3,28.6,3,0,494.07,0.0,0,0.25,0,0,0,1,0,0,1
CLI-003802,0,1,73,10,13.7,4,0.5,2,0,2,0,6.1,3,2,1355.41,0.07,0,0.12,0,0,0,1,1,0,0
CLI-001854,0,17,8,5,62.5,45,17.0,6,9,0,1,11.9,3,0,185.8,0.0,0,0.38,0,0,0,1,0,0,1
CLI-004891,0,5,1,1,100.0,52,21.4,3,1,1,2,23.3,4,0,12.89,0.01,0,0.38,0,0,0,1,0,1,0
CLI-000821,0,4,4,1,25.0,1,0.3,0,1,16,0,12.5,5,2,31.58,0.13,0,0.0,0,1,0,0,0,1,0
CLI-003500,0,21,11,4,36.4,3,5.65,3,8,1,0,11.1,5,0,152.1,0.0,0,0.38,0,0,0,1,0,0,1
CLI-000368,0,11,24,11,45.8,22,5.65,3,0,0,0,8.9,5,0,288.0,0.0,0,0.38,0,1,0,0,0,1,0
CLI-004160,0,7,10,7,70.0,33,14.4,5,0,0,0,5.6,5,0,250.0,0.0,0,0.31,0,0,0,1,0,1,0
CLI-004568,0,21,69,36,52.2,27,13.3,10,1,0,2,6.4,4,0,3508.82,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003013,0,13,6,4,66.7,38,21.1,12,0,1,0,8.4,3,0,270.0,0.0,0,0.46,0,1,0,0,0,0,1
CLI-000751,0,18,6,1,16.7,1,0.5,3,3,7,4,24.9,3,0,72.26,0.01,0,0.38,1,0,0,0,0,0,1
CLI-004360,0,2,10,6,60.0,34,4.6,15,1,1,0,10.5,4,0,368.5,0.02,0,0.58,0,1,0,0,1,0,0
CLI-003045,0,6,194,78,40.2,7,5.65,19,0,9,1,1.0,2,0,12981.8,0.05,0,0.48,1,0,0,0,0,1,0
CLI-003083,0,3,182,148,81.3,51,31.2,8,0,1,1,7.6,5,1,4836.44,0.01,0,0.5,0,0,0,1,1,0,0
CLI-002933,0,1,10,5,50.0,14,4.4,6,0,1,3,8.7,5,0,229.48,0.03,0,0.38,0,1,0,0,1,0,0
CLI-004686,1,6,40,30,75.0,61,19.2,7,0,0,4,5.0,3,3,1649.66,0.0,0,0.27,0,1,0,0,0,1,0
CLI-004708,0,12,2,2,100.0,79,42.0,6,3,0,0,14.1,5,0,25.43,0.0,0,0.75,0,0,1,0,0,1,0
CLI-003892,0,16,47,26,55.3,11,3.6,3,3,0,2,11.3,3,0,1093.79,0.0,0,0.19,0,1,0,0,0,0,1
CLI-004578,0,8,28,3,10.7,1,0.5,2,2,18,0,10.5,4,0,688.9,0.08,0,0.12,0,0,0,1,0,1,0
CLI-000098,0,17,10,4,50.0,16,5.2,16,4,0,4,4.5,4,0,480.0,0.0,0,0.62,0,0,0,1,0,0,1
CLI-004363,0,25,168,62,36.9,10,3.3,2,3,0,4,10.5,2,0,4714.04,0.0,0,0.12,1,0,0,0,0,0,1
CLI-002170,1,1,154,30,19.5,1,0.7,1,0,23,2,11.0,3,6,3608.63,0.77,0,0.06,0,0,0,1,1,0,0
CLI-002695,1,13,3,2,66.7,19,15.9,4,3,0,1,19.4,3,0,33.71,0.0,0,0.5,0,0,0,1,0,0,1
CLI-001550,0,10,11,8,72.7,26,5.65,3,2,0,2,15.1,4,0,137.74,0.0,0,0.38,0,1,0,0,0,1,0
CLI-000299,0,22,50,26,52.0,36,30.6,7,9,1,7,14.9,3,0,1429.75,0.0,0,0.44,0,0,0,1,0,0,1
CLI-004187,1,9,28,2,7.1,1,0.1,0,0,4,5,35.8,2,0,211.47,0.01,0,0.0,0,0,0,1,0,1,0
CLI-004640,0,20,46,27,58.7,46,14.9,17,5,0,0,10.5,4,0,2361.5,0.0,0,0.65,0,0,0,1,0,0,1
CLI-000883,0,13,9,3,33.3,4,1.8,3,7,2,3,17.1,2,0,200.82,0.01,0,0.19,1,0,0,0,0,0,1
CLI-004648,0,19,169,125,74.0,79,83.3,14,5,2,3,7.5,3,0,7393.14,0.0,0,0.54,0,1,0,0,0,0,1
CLI-002328,0,13,4,2,50.0,30,14.9,5,3,0,0,8.1,3,1,90.15,0.0,0,0.31,0,0,1,0,0,0,1
CLI-000713,0,4,27,20,74.1,52,29.5,15,2,3,0,10.5,4,3,1386.14,0.02,0,0.58,0,1,0,0,0,1,0
CLI-002320,0,1,53,19,35.8,1,0.7,9,0,6,3,5.6,3,3,1949.83,0.2,0,0.35,0,1,0,0,1,0,0
CLI-002685,1,3,51,25,49.0,21,2.7,3,0,0,3,12.8,4,0,1414.48,0.0,0,0.19,0,0,0,1,1,0,0
CLI-001263,0,1,8,6,75.0,39,26.8,4,0,2,0,21.5,5,1,80.6,0.07,0,0.5,0,0,0,1,1,0,0
CLI-004128,0,27,56,36,64.3,25,12.6,6,7,1,4,12.8,3,0,1664.42,0.0,0,0.38,0,0,0,1,0,0,1
CLI-000191,0,2,92,36,39.1,4,2.2,4,2,9,1,6.4,5,2,4712.51,0.15,0,0.15,0,1,0,0,1,0,0
CLI-004303,1,8,183,83,45.4,16,11.8,9,2,5,3,3.1,3,1,7816.91,0.02,0,0.35,0,1,0,0,0,1,0
CLI-004156,1,9,495,0,0.0,0,0.0,0,0,35,4,8.1,2,1,19438.72,0.13,1,0.0,0,0,0,1,0,1,0
CLI-001265,1,1,8,2,25.0,1,0.4,2,0,2,0,4.7,5,5,86.43,0.07,0,0.25,0,0,0,1,1,0,0
CLI-003584,0,20,10,9,90.0,85,59.9,20,5,3,0,2.5,3,0,939.41,0.0,0,0.5,0,0,0,1,0,0,1
CLI-000339,0,9,45,28,50.0,39,18.1,10,0,3,1,12.7,3,0,1074.26,0.01,0,0.62,0,1,0,0,0,1,0
CLI-004812,0,5,181,70,38.7,1,0.2,6,1,7,3,4.8,4,1,8145.0,0.05,0,0.23,0,0,0,1,0,1,0
