client_id,valeur_vie_client_eur,anciennete_mois,sieges_souscrits,utilisateurs_actifs,taux_adoption_pct,connexions_30j,heures_usage_30j,fonctionnalites_utilisees,nb_integrations,derniere_connexion_jours,tickets_support_90j,delai_reponse_support_h,csat,retards_paiement_12m,revenu_mensuel_recurrent_eur,inactivite_relative,inactif_30j,taux_fonctionnalites,jour_souscription_l,jour_souscription_m,jour_souscription_me,jour_souscription_j,jour_souscription_v,jour_souscription_s,jour_souscription_d,secteur_te,secteur_fi,secteur_co,secteur_sa,secteur_in,secteur_pb,secteur_en,pays_fr,pays_es,pays_ca,pays_de,pays_ch,pays_be,taille_entreprise_tpe,taille_entreprise_pme,taille_entreprise_eti,taille_entreprise_ge,plan_str,plan_pro,plan_bus,plan_ent,couleur_theme_interface_c,couleur_theme_interface_ve,couleur_theme_interface_b,couleur_theme_interface_v,couleur_theme_interface_s,code_datacenter_eu_w1,code_datacenter_eu_w3,code_datacenter_us_e1,code_datacenter_ap_s1,groupe_experimentation_a,groupe_experimentation_b,groupe_experimentation_c,polarite_csm_alerte,polarite_csm_neutre,polarite_csm_positif,polarite_csm_absent,niveau_anciennete_recent,niveau_anciennete_etabli,niveau_anciennete_ancien
CLI-000080,286686.0,29,43,10,23.3,1,0.3,11,8,30,3,3.8,3,0,4370.22,0.03,1,0.28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CLI-000541,2448.0,7,9,4,44.4,9,4.0,4,0,2,0,8.9,3,1,186.58,0.01,0,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
CLI-000489,300.0,6,2,1,50.0,24,13.8,2,0,1,2,26.0,3,2,21.5,0.01,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-001726,2565.0,14,8,2,25.0,1,0.1,2,1,11,0,11.8,4,0,100.9,0.03,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
CLI-000676,202290.0,14,205,25,12.2,2,0.1,7,7,3,2,10.5,1,0,9488.27,0.01,0,0.27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
CLI-000087,701.0,1,10,2,20.0,1,0.1,0,0,25,2,17.7,1,2,171.02,0.83,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
CLI-002657,990.0,7,3,1,33.3,1,0.6,6,1,4,4,15.2,3,1,86.2,0.02,0,0.38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-003030,735202.0,22,366,61,16.7,4,0.3,13,6,0,1,2.3,3,0,33206.95,0.0,0,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
CLI-003200,1796.0,20,3,1,33.3,11,4.9,3,3,2,0,23.3,3,0,31.29,0.0,0,0.38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-004921,3683.0,2,10,5,50.0,8,5.65,20,0,1,1,2.8,5,3,641.59,0.02,0,0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CLI-004930,41782.0,16,140,88,62.9,14,5.7,12,2,1,1,4.8,4,0,5661.51,0.0,0,0.46,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CLI-004333,99236.0,19,35,12,34.3,1,0.5,5,4,7,0,2.4,4,0,1920.95,0.01,0,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
CLI-002906,1527.0,11,8,5,62.5,38,20.7,8,3,0,3,11.6,4,0,206.9,0.0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
CLI-001126,642.0,5,2,1,50.0,6,1.6,1,3,7,1,7.2,3,0,78.34,0.05,0,0.04,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
CLI-003529,224343.0,18,205,37,18.0,5,0.2,11,4,5,0,4.7,5,0,7816.83,0.01,0,0.42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
CLI-002691,2450.0,1,6,3,50.0,12,4.6,4,0,9,4,29.4,3,0,76.62,0.3,0,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
CLI-002401,11408.0,2,39,7,17.9,3,1.4,1,0,7,0,5.8,3,1,1070.19,0.12,0,0.06,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
CLI-002631,1028.0,10,5,3,60.0,41,5.65,3,1,0,1,10.5,3,1,59.67,0.0,0,0.38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
CLI-001881,273797.0,10,200,0,0.0,0,0.0,0,0,51,2,3.1,4,1,12366.61,0.17,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-004555,127711.0,9,186,91,48.9,26,13.0,13,2,1,6,6.1,2,0,8197.13,0.0,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
CLI-000737,553.0,22,9,3,33.3,2,1.0,3,8,2,1,17.3,3,0,112.4,0.0,0,0.38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
CLI-003256,52584.0,15,56,35,62.5,24,12.9,9,1,1,11,8.8,2,0,2914.87,0.0,0,0.35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CLI-004733,174126.0,11,142,118,83.1,71,45.9,22,0,2,2,4.3,4,0,11176.28,0.01,0,0.55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-002382,95429.0,28,75,52,69.3,28,23.0,4,4,2,1,13.3,4,0,2770.88,0.0,0,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CLI-004120,233825.0,8,100,54,54.0,6,2.8,9,4,5,6,8.2,3,2,5380.23,0.02,0,0.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
CLI-002528,314761.0,23,174,68,39.1,6,5.65,15,11,3,4,7.2,3,0,15354.18,0.0,0,0.38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
CLI-001408,1033.0,5,4,2,50.0,23,10.9,4,0,3,7,12.2,3,1,96.95,0.02,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
CLI-004242,4521.0,4,39,29,74.4,46,6.1,7,1,0,0,10.5,3,0,918.91,0.0,0,0.44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
CLI-004166,204269.0,3,171,94,55.0,16,4.5,15,0,1,0,1.1,5,1,12455.44,0.01,0,0.38,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
CLI-004205,48630.0,5,99,16,16.2,1,0.1,2,0,30,6,6.5,3,1,4561.89,0.2,1,0.08,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
CLI-000376,682541.0,14,303,144,47.5,11,1.9,11,3,1,4,9.5,3,1,15705.04,0.0,0,0.42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
CLI-004280,2421.0,8,6,3,50.0,20,9.4,6,2,4,7,17.9,1,0,155.36,0.02,0,0.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-002444,25181.0,9,39,17,43.6,7,2.6,3,3,1,0,8.6,3,1,1096.75,0.0,0,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
CLI-003421,21884.0,16,56,30,53.6,22,9.9,5,8,0,0,6.8,5,0,1482.63,0.0,0,0.31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CLI-000127,1939.0,10,8,1,12.5,1,5.65,2,3,30,2,10.5,2,0,90.96,0.1,1,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
CLI-001167,40023.0,1,49,33,67.3,46,16.1,12,0,0,5,10.6,2,1,4067.41,0.0,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
CLI-002040,841.0,16,6,3,50.0,29,1.5,1,6,1,2,22.3,3,0,68.39,0.0,0,0.12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
CLI-004077,9512.0,9,10,3,30.0,14,7.5,11,2,2,0,1.2,4,1,527.3,0.01,0,0.42,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-001417,12430.0,20,25,1,4.0,1,0.1,1,4,7,5,8.4,4,1,1010.53,0.01,0,0.04,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
CLI-000303,10273.0,10,55,0,0.0,0,0.0,0,0,104,0,7.3,3,1,1252.76,0.35,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
CLI-004033,420.0,1,4,3,75.0,81,60.7,6,0,1,0,10.5,5,2,56.92,0.03,0,0.75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
CLI-000998,1039.0,9,9,4,44.4,23,9.1,5,0,0,3,10.5,3,0,211.12,0.0,0,0.31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
CLI-004370,784.0,19,3,2,66.7,36,14.0,2,2,0,3,25.2,4,0,39.84,0.0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
CLI-002768,60885.0,18,27,19,70.4,47,7.0,14,8,2,0,6.3,3,0,1178.58,0.0,0,0.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
CLI-000499,83864.0,11,44,26,59.1,8,3.3,17,2,3,6,5.5,4,1,3520.0,0.01,0,0.42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
CLI-003195,3238.0,18,7,4,57.1,10,1.8,3,5,14,2,11.7,4,0,171.67,0.03,0,0.19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CLI-000451,18358.0,14,48,20,41.7,12,7.2,7,6,0,3,14.3,2,0,1243.77,0.0,0,0.44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
CLI-003727,828.0,17,1,1,100.0,44,14.7,3,7,3,4,28.4,2,0,12.31,0.01,0,0.38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
CLI-002720,37888.0,13,30,25,83.3,60,48.0,15,2,3,1,10.5,4,0,1650.19,0.01,0,0.58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-001526,489340.0,1,633,282,44.5,1,0.1,6,0,26,0,10.5,5,3,27125.25,0.87,0,0.23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
CLI-001708,16790.0,22,6,4,66.7,18,12.0,8,9,0,0,2.0,5,0,232.68,0.0,0,0.31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CLI-004341,9786.0,1,11,8,72.7,65,32.7,25,0,0,0,1.3,5,2,745.91,0.0,0,0.62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
CLI-002106,34263.0,24,30,19,63.3,49,39.1,7,5,0,0,10.9,4,0,852.73,0.0,0,0.44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
CLI-003330,10251.0,7,10,6,60.0,27,15.6,16,0,3,6,5.2,3,2,735.37,0.01,0,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-002499,7346.0,8,6,3,50.0,7,1.9,3,1,2,1,13.5,3,0,182.82,0.01,0,0.19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
CLI-002305,773610.0,4,679,265,50.0,15,4.3,9,2,9,5,0.5,4,2,55495.68,0.08,0,0.22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
CLI-002654,23136.0,28,9,7,50.0,63,5.65,25,8,1,0,5.4,3,0,783.74,0.0,0,0.62,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
CLI-000881,1310489.0,6,615,588,95.6,87,52.4,17,1,1,1,8.7,4,1,34003.36,0.01,0,0.65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-001946,957300.0,26,833,475,57.0,9,4.1,6,6,3,4,16.3,2,0,23825.28,0.0,0,0.38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CLI-004731,316736.0,24,179,34,19.0,1,0.1,1,3,3,0,2.7,5,0,8218.38,0.0,0,0.04,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-004509,2637.0,8,17,8,47.1,14,1.6,10,2,1,4,18.8,3,1,402.0,0.0,0,0.62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
CLI-002921,31447.0,15,47,30,63.8,33,24.4,12,4,1,0,7.0,4,0,2255.86,0.0,0,0.46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CLI-003808,41132.0,5,29,16,55.2,22,11.2,6,1,0,1,10.8,3,1,895.74,0.0,0,0.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
CLI-002823,1336.0,5,9,5,55.6,54,42.0,4,0,1,1,22.2,5,3,101.8,0.01,0,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
CLI-003861,29105.0,1,57,42,73.7,67,26.4,13,0,1,4,10.5,4,1,2218.39,0.03,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
CLI-002848,36306.0,11,110,8,7.3,1,0.1,5,4,1,1,7.5,4,2,4427.56,0.0,0,0.19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
CLI-000833,104338.0,18,116,53,45.7,23,11.7,16,2,1,0,2.5,5,0,8482.77,0.0,0,0.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
CLI-001256,187486.0,9,217,149,50.0,49,29.9,16,0,0,1,9.7,3,0,9145.64,0.0,0,0.62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
CLI-004571,733.0,18,1,1,100.0,58,48.3,6,4,2,6,10.3,3,0,33.13,0.0,0,0.38,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
CLI-001809,1328821.0,29,675,490,72.6,54,28.8,10,4,1,0,3.1,5,0,37686.36,0.0,0,0.38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-000491,11014.0,15,31,13,41.9,7,0.7,3,1,15,2,14.6,2,0,746.23,0.03,0,0.19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CLI-004951,42482.0,11,323,95,29.4,1,0.1,1,2,11,3,9.1,4,0,6475.88,0.03,0,0.06,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
CLI-003316,5438.0,13,33,8,24.2,3,0.2,2,0,8,6,35.6,3,1,414.5,0.02,0,0.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
CLI-003435,1186.0,12,7,2,28.6,1,0.5,2,1,26,0,13.9,5,1,68.9,0.07,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-003107,13321.0,19,53,0,0.0,0,5.65,0,0,49,4,28.2,2,0,676.86,0.09,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
CLI-000324,8071.0,9,8,3,37.5,24,10.3,4,3,1,3,11.4,4,0,193.0,0.0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
CLI-004709,1603.0,18,9,7,77.8,45,19.4,6,3,0,2,7.2,5,0,177.71,0.0,0,0.38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
CLI-001298,12230.0,2,170,85,50.0,36,30.6,3,0,3,17,41.1,1,1,1657.17,0.05,0,0.38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
CLI-002620,335.0,21,5,5,100.0,77,49.9,5,6,0,2,30.5,3,0,58.36,0.0,0,0.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
CLI-004792,23123.0,4,22,9,40.9,10,5.3,8,1,1,9,1.4,1,0,1484.12,0.01,0,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
CLI-001034,32239.0,15,54,0,50.0,0,0.0,0,0,60,2,10.2,3,0,2457.24,0.13,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
CLI-001680,381.0,17,2,1,50.0,7,3.8,2,6,3,4,27.0,4,0,23.23,0.01,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
CLI-001383,24333.0,6,22,15,68.2,27,7.3,6,1,1,3,17.2,2,1,581.84,0.01,0,0.38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
CLI-004492,1447.0,21,10,3,30.0,5,0.2,5,7,6,4,12.0,3,0,196.06,0.01,0,0.31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CLI-000459,4889.0,4,51,0,0.0,0,0.0,0,0,42,0,17.9,3,2,496.83,0.35,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
CLI-001389,2593.0,8,5,3,60.0,40,15.0,4,1,2,6,10.5,2,1,71.87,0.01,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-003697,97092.0,12,50,22,44.0,18,9.5,12,3,1,0,3.9,5,1,2368.09,0.0,0,0.46,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
